Timestamp,Motor_Position,Potentiometer_Data,Degree
2024-07-24 18:49:39,323,113,111.8076923076923
2024-07-24 18:49:39,323,114,111.8076923076923
2024-07-24 18:49:39,323,115,111.8076923076923
2024-07-24 18:49:39,323,115,111.8076923076923
2024-07-24 18:49:39,323,116,111.8076923076923
2024-07-24 18:49:39,323,115,111.8076923076923
2024-07-24 18:49:39,323,119,111.8076923076923
2024-07-24 18:49:39,323,120,111.8076923076923
2024-07-24 18:49:39,323,122,111.8076923076923
2024-07-24 18:49:39,323,121,111.8076923076923
2024-07-24 18:49:39,323,124,111.8076923076923
2024-07-24 18:49:39,323,120,111.8076923076923
2024-07-24 18:49:39,323,121,111.8076923076923
2024-07-24 18:49:39,323,125,111.8076923076923
2024-07-24 18:49:39,323,121,111.8076923076923
2024-07-24 18:49:39,323,120,111.8076923076923
2024-07-24 18:49:39,323,121,111.8076923076923
2024-07-24 18:49:39,323,120,111.8076923076923
2024-07-24 18:49:39,323,121,111.8076923076923
2024-07-24 18:49:39,323,120,111.8076923076923
2024-07-24 18:49:40,323,121,111.8076923076923
2024-07-24 18:49:40,323,119,111.8076923076923
2024-07-24 18:49:40,323,121,111.8076923076923
2024-07-24 18:49:40,323,120,111.8076923076923
2024-07-24 18:49:40,323,122,111.8076923076923
2024-07-24 18:49:40,323,120,111.8076923076923
2024-07-24 18:49:40,323,120,111.8076923076923
2024-07-24 18:49:40,323,119,111.8076923076923
2024-07-24 18:49:40,327,121,113.1923076923077
2024-07-24 18:49:40,327,121,113.1923076923077
2024-07-24 18:49:40,327,118,113.1923076923077
2024-07-24 18:49:40,327,114,113.1923076923077
2024-07-24 18:49:40,327,120,113.1923076923077
2024-07-24 18:49:40,327,119,113.1923076923077
2024-07-24 18:49:40,327,119,113.1923076923077
2024-07-24 18:49:40,327,118,113.1923076923077
2024-07-24 18:49:40,327,119,113.1923076923077
2024-07-24 18:49:40,327,120,113.1923076923077
2024-07-24 18:49:40,327,116,113.1923076923077
2024-07-24 18:49:40,327,118,113.1923076923077
2024-07-24 18:49:40,327,116,113.1923076923077
2024-07-24 18:49:40,327,116,113.1923076923077
2024-07-24 18:49:40,327,126,113.1923076923077
2024-07-24 18:49:40,328,117,113.53846153846153
2024-07-24 18:49:41,328,123,113.53846153846153
2024-07-24 18:49:41,344,141,119.07692307692308
2024-07-24 18:49:41,375,168,129.8076923076923
2024-07-24 18:49:41,395,184,136.73076923076923
2024-07-24 18:49:41,405,186,140.1923076923077
2024-07-24 18:49:41,405,189,140.1923076923077
2024-07-24 18:49:41,405,188,140.1923076923077
2024-07-24 18:49:41,405,189,140.1923076923077
2024-07-24 18:49:41,405,187,140.1923076923077
2024-07-24 18:49:41,405,188,140.1923076923077
2024-07-24 18:49:41,405,187,140.1923076923077
2024-07-24 18:49:41,405,187,140.1923076923077
2024-07-24 18:49:41,405,184,140.1923076923077
2024-07-24 18:49:41,405,187,140.1923076923077
2024-07-24 18:49:41,405,187,140.1923076923077
2024-07-24 18:49:41,405,188,140.1923076923077
2024-07-24 18:49:41,405,187,140.1923076923077
